Alert_ID,lat,lng,diseases,place_name,country,date,cases,link,Type,summary
8727461,23.95,-102.53,Measles,"Mexico City, Ciudad de México, Mexico",Mexico,9/20/2025,4630,https://www.diariodemexico.com/mi-nacion/mexico-enfrenta-grave-crisis-de-sarampion-encabeza-la-mortalidad,,"Mexico is experiencing a severe measles outbreak, leading in mortality within the Americas and ranking second in the number of infections in 2025. The Pan American Health Organization (PAHO) attributes the resurgence to insufficient vaccination coverage, with a significant percentage of cases occurring in unvaccinated individuals. The organization is urging for increased vaccination efforts, particularly targeting vulnerable populations, and has issued recommendations to control the spread, including vaccinating contacts of infected individuals and strengthening surveillance."
8727408,-23.32,143.96,Measles,"Queensland, Australia",Australia,9/17/2025,7,https://www.abc.net.au/news/2025-09-18/four-new-cases-confirmed-in-cairns-measles-outbreak/105786794,,"A measles outbreak in Far North Queensland has prompted health officials to issue warnings about potential exposure sites, including a hospital maternity ward. The outbreak, which began with a case linked to backpacker hostels, has led to increased mask mandates in certain hospital areas. Health officials are working to contain the spread, and the hospital is adjusting its response as needed. The public health alert has been expanded to include various locations in the region."
8727412,53.2,50.14,Hepatitis A,"Samara, Samara Oblast, Russia",Russia,9/17/2025,0,https://samara.mk.ru/incident/2025/09/17/v-volzhskom-rayone-samarskoy-oblasti-zafiksirovany-vspyshki-gepatita-a.html,,"An outbreak of hepatitis A has been reported in the Volzhsky district of the Samara region. Vaccination efforts are underway in response to the outbreak, with the initial focus on the urban settlement of Smyshlyaevka. The situation worsened after a fire in a nearby village, leading to the expansion of the vaccination zone to include additional areas."
8727363,30.92,34.87,Measles,"Tel Aviv, Tel Aviv District, Israel",Israel,9/16/2025,1251,https://themedialine.org/headlines/israel-reports-surge-in-measles-cases-since-april-outbreak/,,"Since April, Israel has experienced a surge in measles cases. The Health Ministry has implemented a nationwide vaccination campaign to combat the spread of the highly contagious virus. Measles can cause serious complications, especially in unvaccinated individuals. Outbreaks are often linked to insufficient vaccination coverage, highlighting the importance of maintaining high immunization rates."
8727364,6.88,30.5,Measles,"Juba, Central Equatoria, South Sudan",South Sudan,9/16/2025,3,https://www.radiotamazuj.org/en/news/article/morobo-county-launches-measles-immunization-campaign,,"A measles immunization campaign has been launched in Morobo County, led by the County Health Department and a partner organization. The 7-day campaign targets children under five years old, following confirmation of measles cases in the area. Health officials are urging community cooperation to ensure all children are vaccinated, emphasizing the safety of the vaccines and the importance of the campaign to prevent serious illness. The campaign faced prior delays due to local insecurity."
8727355,8,4,Measles,"Ibadan, Oyo State, Nigeria",Nigeria,9/15/2025,542,https://tribuneonlineng.com/measles-rubella-oyo-govt-targets-3-6-million-children-for-vaccination/,,"The Oyo State government is launching a vaccination program to protect children against measles and rubella. The program aims to prevent these diseases, which can lead to serious health issues. The government is providing the vaccine free of charge. The initiative is part of a larger effort to reduce measles and rubella cases and eliminate them by 2030."
8727373,15.91,47.6,Measles,"Sanaa, Sanaa, Yemen",Yemen,9/15/2025,53,https://almontasaf.net/news126573.html,,"From January 1st to September 11th, 2025, the Hadhramaut Coast Health Office reported a total of suspected cases for dengue, cholera, and measles. Laboratory tests confirmed a number of these cases, with measles being the cause of all reported deaths."
8727418,9.08,8.68,Polio,Nigeria,Chad,9/15/2025,28,https://www.vax-before-travel.com/2025/09/15/three-countries-confirm-new-polio-cases,,"Three countries have recently confirmed new cases of vaccine-derived poliovirus. The US CDC has issued a travel health advisory, recommending that adults traveling to affected areas receive a polio vaccine booster."
8727468,34.23,74.4,Chicken Pox,"Baramulla, Jammu and Kashmir, India",India,9/15/2025,0,https://kashmirlife.net/door-to-door-checks-begin-as-chickenpox-cases-emerge-in-north-kashmir-405458/,,"Medical teams in north Kashmir have initiated door-to-door checks following the emergence of chickenpox cases. Blood samples are being collected to confirm the diagnosis and monitor the spread. Health officials are urging the public to remain calm, emphasizing the importance of precautionary measures and early reporting of symptoms. Sanitization efforts are also underway as a preventive measure."
8727329,36.1,138.48,Whooping Cough,"Tokyo, Tokyo, Japan",Japan,9/13/2025,72448,https://www.vax-before-travel.com/2025/09/13/japans-pertussis-outbreak-sets-records-2025,,"In 2025, Japan is experiencing a record-breaking pertussis outbreak, with cases reported across all prefectures. To combat the spread, Japan administers routine immunizations to young children and recommends pre-arrival vaccination for at-risk individuals. The United States is also dealing with a rise in cases, though recent data suggests a downward trend. Travelers to Japan are advised to ensure they are up-to-date with their vaccinations, including the diphtheria-tetanus-pertussis vaccine."
8727290,44.5,-90,Measles,"Wisconsin, United States",United States,9/12/2025,36,https://www.wbay.com/2025/09/12/number-measles-cases-wisconsin-rises-36/,,"Measles cases have been confirmed in both Wisconsin and Georgia. In Wisconsin, all cases are in one county and are linked to local spread. In Georgia, a case has been confirmed in an unvaccinated individual, and public health officials are alerting the public about potential exposure sites. Health officials advise monitoring for symptoms and contacting healthcare providers if symptoms develop."
8727289,-31.73,-55.98,Chicken Pox,"Tacuarembó, Tacuarembó, Uruguay",Uruguay,9/12/2025,33,https://www.subrayado.com.uy/msp-reporto-un-brote-varicela-33-casos-el-liceo-militar-tacuarembo-n987700,,"The Ministry of Public Health reported multiple outbreaks of chickenpox. The health authority noted that the incidence of the disease is in the alert zone. Vaccination against chickenpox has been available in Uruguay for many years and has had a positive impact on reducing severe cases. Chickenpox is transmitted through the air and direct contact, with the contagious period beginning before the appearance of skin rashes."
8727280,-32.8,-56.01,Chicken Pox,"Montevideo, Montevideo, Uruguay",Uruguay,9/12/2025,33,https://www.subrayado.com.uy/msp-reporto-un-brote-varicela-33-casos-el-liceo-militar-tacuarembo-n987700,,"The Ministry of Public Health reported several outbreaks of varicella. Some outbreaks occurred within families, while others were in educational and other institutions. Vaccination against varicella has been implemented in Uruguay, leading to a decrease in severe cases and hospitalizations."
8727313,28.15,-81.65,Hepatitis B,"string, Florida, United States",United States,9/12/2025,0,https://www.wusf.org/health-news-florida/2025-09-12/hepatitis-b-rising-florida-vaccine-soon-optional-infants,,"Florida is making the hepatitis B vaccine optional for infants, despite rising cases of the disease. This decision has raised concerns among medical professionals who emphasize the vaccine's safety and effectiveness. The state's move is part of a broader effort to remove vaccine mandates, a decision that has drawn criticism from medical organizations. Some parents express hesitancy about the vaccine, while health officials emphasize the importance of vaccination and the risks of misinformation."
8727337,-9.16,-75.88,Whooping Cough,"Lima, Lima, Peru",Peru,9/11/2025,2274,https://www.infobae.com/peru/2025/09/11/minsa-se-reusa-a-declarar-en-emergencia-a-datem-del-maranon-pese-a-muertes-de-30-menores-por-la-tos-ferina/,,"In Datem del Marañón, a region in Peru, an outbreak of whooping cough has led to calls for a health emergency declaration. Despite a significant increase in cases and deaths, the Ministry of Health has not yet responded to requests from indigenous leaders and other organizations to declare an emergency. These groups cite a lack of medical resources and infrastructure in remote communities as contributing factors to the crisis. Experts and community leaders believe the actual number of cases and deaths is higher than official reports indicate."
